"X","PLOT_ID","期数","副总体","样地号","新样地号","市","县","省","x","y","经度_F","纬度_F","针叶","阔叶","sz1","psz1","sz2","psz2","sz3","psz3","硬阔","软阔","森林类型65","二级森林类型65","样地面积","Dmax","Dmin","Dg","N_ha","AGE","BA","V_ha","S","aSDI","bio_plot","Bio","Car_1_plot","Car_1_ha","Car_2_plot","Car_2_ha","Car_3_plot","Car_3_ha","起源","优势树种","龄组","平均胸径","H","郁闭度","地貌","海拔","坡向","坡位","坡度","土壤名称","土层厚度","腐殖层","枯枝落叶","地类","样地类别","林种","植被类型","森林群落","林层结构","树种结构","自然度","可及度","经营等级","灾害类型","活立蓄积","林木蓄积","散生蓄积","四旁蓄积","枯损蓄积","采伐蓄积","name","分区","Plot","ID","code"
8106,6220002899,7,6220,2899,"2899",6205,620503,62,18630021,3795928,106.412028577,34.2827496758,9,91,410,59,590,28,210,9,63,28,"阔叶混","栎类阔叶混",0.08,46,5.1,19.9229216981035,1112,52,34.6813470274244,220.225,1105.1297093718,994.867605837211,22984.8162884048,287.31020360506,12658.7039812425,158233.799765531,11052.912773775,138161.409672188,11050.5478040063,138131.847550079,11,620,2,195,12,80,3,1520,2,4,35,122,40,5,2,111,11,111,121,1,0,7,3,0,0,0,17.618,17.618,0,0,0.486,0.038,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",43,6220002899,1
2468,6100004322,6,6100,4322,"4322",6101,610124,61,19228002,3747970,108.062369271,33.823524247,0,100,410,64,490,36,110,0,100,0,"阔叶混","栎类阔叶混",0.08,50.5,5,21.4825910622997,800,75,28.9970081848813,195.2375,897.296420963677,795.464578407465,22943.4717178376,286.793396472969,13220.028403818,165250.355047725,11009.824773871,137622.809673388,11013.5597460828,137669.496826035,11,410,5,248,16.4,70,3,1580,8,3,33,8,2,0,0,111,11,117,0,0,1,0,0,2,2,0,15.619,15.619,0,0,0.595,2.55,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",44,6100004322,1
10529,1400024313,8,1400,24313,"24313",1405,140522,14,19610062,3905865,112.209697883,35.2758264121,14,86,410,60,420,23,210,14,86,0,"阔叶混","栎类阔叶混",0.067,53.1,5,18.95296097526,1104,95,31.1602501278104,138.373134328358,1012.71589182342,873.774283613453,19140.0066533567,285.671741094876,10669.9967058268,159253.68217652,9269.48572076354,138350.533145724,9265.00017096257,138283.584641232,11,410,4,379,12.6,85,3,1600,8,1,28,112,56,5,8,111,11,112,121,2,0,7,2,0,0,0,9.271,9.271,0,0,0.483,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",45,1400024313,1
13591,6220002914,8,6220,2914,"2914",6205,620503,62,18596981,3792941,106.021597455,34.2585474588,8,92,410,62,490,15,590,10,77,15,"阔叶混","栎类阔叶混",0.08,39.3,5.3,18.4773275831594,1300,64,34.8587292026277,210.15,1144.84333093241,1057.01235674877,22488.0726634582,281.100908293227,12681.4485097122,158518.106371402,10813.2004403916,135165.005504895,10812.6921155547,135158.651444434,11,620,3,197,17.5,70,3,1840,1,2,38,112,32,4,1,111,11,111,121,1,0,7,3,2,0,12,16.812,16.812,0,0,0.201,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",46,6220002914,1
7429,6100004616,7,6100,4616,"4616",6107,610730,61,18763994,3723943,107.844132309,33.6092001031,34,66,410,46,200,25,490,10,56,10,"阔叶混","栎类阔叶混",0.08,60.4,5.2,19.7421100465707,1100,60,33.6720613000734,234.5,1077.32371355093,973.712677296524,22476.9161518189,280.961451897736,12316.9499961311,153961.874951638,10970.0079382186,137125.099227732,10967.2192850885,137090.241063606,11,410,4,273,13.9,75,3,1520,7,3,35,112,70,15,11,111,11,127,123,2,0,7,4,0,0,0,18.76,8.75,10.01,0,0.16,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",47,6100004616,1
8130,6220002933,7,6220,2933,"2933",6205,620502,62,18585083,3789890,106.476809975,34.2551878647,0,100,410,47,490,33,590,20,80,20,"阔叶混","栎类阔叶混",0.08,32.3,7.5,16.9578313318142,1725,60,38.9600587769351,215.95,1323.65652857476,1284.24678693034,22365.9338179169,279.574172723961,12567.5219471399,157094.024339249,10696.4264275511,133705.330344388,10702.5666679136,133782.08334892,11,620,2,170,11.9,90,3,1900,4,2,42,112,40,7,5,111,11,111,121,1,0,7,4,0,0,0,17.276,17.276,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",48,6220002933,1
5374,1400024313,7,1400,24313,"17",1405,140522,14,19610062,3905865,112.209697883,35.2758264121,13,87,410,59,490,28,210,13,87,0,"阔叶混","栎类阔叶混",0.067,52,5,21.1269969470344,821,92,28.7775162131116,130.89552238806,896.508959618656,791.617791435436,18621.1823104051,277.928094185151,10674.5967779308,159322.339969116,8982.87958123384,134072.829570654,8981.65870511137,134054.607538976,11,410,4,377,11.2,85,3,1600,8,1,28,112,56,5,8,111,11,112,121,1,0,4,2,0,0,0,8.77,8.77,0,0,1.952,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",49,1400024313,1
12639,6100004229,8,6100,4229,"4229",6101,610124,61,19243734,3756096,108.229734937,33.9006279818,11,89,410,39,490,31,210,11,74,15,"阔叶混","栎类阔叶混",0.08,52.4,6.7,19.7752731604756,1138,55,34.9370530344725,228.75,1117.54679512145,1026.19739432537,22031.3355224385,275.391694030482,12290.8603734173,153635.754667716,10600.990333291,132512.379166138,10600.7218442715,132509.023053394,11,490,4,169,15.9,90,3,2085,2,3,32,112,60,25,10,111,11,112,121,2,0,7,2,0,0,0,18.3,18.3,0,0,0.099,0.019,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",50,6100004229,1
3208,6220002899,6,6220,2899,"2899",6205,620503,62,18630021,3795928,106.412028577,34.2827496758,8,92,410,56,590,30,210,8,62,30,"阔叶混","栎类阔叶混",0.08,44.8,5.1,19.824062355528,1088,47,33.5663761597113,211.5625,1072.67945761759,973.090625976182,21783.1803901823,272.289754877279,11947.2660655474,149340.825819343,10472.0982954034,130901.228692543,10470.0089943081,130875.112428852,11,620,2,198,12.3,80,3,1520,2,4,35,8,40,0,0,111,11,117,0,0,0,0,0,0,0,0,16.925,16.925,0,0,0.372,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",51,6220002899,1
8015,6220002757,7,6220,2757,"2757",6205,620503,62,18605008,3810980,106.241248093,34.4209088924,13,87,410,23,420,23,490,18,64,23,"阔叶混","栎类阔叶混",0.08,45.7,5,14.959378511973,2288,70,40.2048166911496,242.65,1435.61876585464,1301.91592523345,21776.0995236586,272.201244045733,11476.8161012686,143460.201265858,10525.6948735997,131571.185919996,10520.3289353453,131504.111691816,11,620,3,153,9.2,70,3,1940,1,4,23,122,40,4,3,111,11,111,121,1,0,7,3,0,0,0,19.412,19.412,0,0,0.3,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",52,6220002757,1
18461,6100003749,9,6100,3749,"3749",6103,610330,61,18676008,3795978,106.563920811,34.2813465902,3,97,410,52,490,29,510,10,81,16,"阔叶混","栎类阔叶混",0.08,49.5,5.3,21.6970072465488,1012,53,37.4355813068265,241.775,1153.31808740284,1076.89872777585,21753.4284985331,271.917856231664,12220.3239299123,152754.049123903,10391.4616980817,129893.271226021,10393.0057850788,129912.572313485,13,620,4,267,12.8,70,3,1880,1,3,35,113,30,10,5,111,11,121,121,2,0,7,2,0,0,12,19.342,19.342,0,0,1.391,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",53,6100003749,1
13666,6220003040,8,6220,3040,"3040",6205,620502,62,18582069,3777981,105.889639915,34.1258713367,7,93,410,47,490,33,210,7,84,9,"阔叶混","栎类阔叶混",0.08,35.3,5.1,14.7397255129368,2288,61,39.0328062818198,211.325,1401.93654782289,1335.45241051708,21668.9943506875,270.862429383594,12206.7357375614,152584.196719517,10428.7967350203,130359.959187754,10429.6065581744,130370.08197718,11,620,3,147,11.6,80,3,1829,2,1,40,112,40,4,2,111,11,111,121,1,0,7,3,2,0,0,16.906,16.906,0,0,0.02,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",54,6220003040,1
18460,6100003747,9,6100,3747,"3747",6103,610304,61,18659943,3796105,107.172774451,34.2719708935,0,100,410,64,490,31,590,3,97,3,"阔叶混","栎类阔叶混",0.08,49.5,7.3,23.6688123608141,700,60,30.7993006203376,190.6625,917.271977413053,861.957815062321,21483.1357303355,268.539196629193,12312.237513492,153902.96891865,10305.815718921,128822.696486512,10309.261224789,128865.765309862,11,620,4,264,14.8,80,3,1900,8,2,25,113,21,10,5,111,11,112,121,1,0,7,1,0,0,0,15.253,15.253,0,0,0.11,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",55,6100003747,1
8116,6220002914,7,6220,2914,"2914",6205,620503,62,18596981,3792941,106.021597455,34.2585474588,8,92,410,63,490,17,210,8,80,12,"阔叶混","栎类阔叶混",0.08,37.3,5,17.7750323684919,1338,79,33.1897875578392,197.5625,1107.25758195794,1020.31508316511,21235.1692854178,265.439616067722,12017.5096965341,150218.871206676,10213.5049971715,127668.812464643,10213.3782437901,127667.228047377,13,620,3,177,15.6,74,3,1780,1,2,38,122,32,4,1,111,11,111,121,1,0,7,3,0,0,0,15.805,15.805,0,0,0.678,0.721,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",56,6220002914,1
13485,6220002761,8,6220,2761,"2761",6205,620503,62,18617021,3810995,106.110107169,34.4215115771,29,71,410,44,210,29,490,26,70,1,"阔叶混","栎类阔叶混",0.08,34.9,5.9,19.0141421052857,1250,67,35.4938708798902,206.775,1152.59048551276,1103.08182251088,21059.4984757122,263.243730946403,11906.2363421871,148827.954277339,10282.208002162,128527.600027025,10267.8989813362,128348.737266703,11,620,3,199,14,85,3,1815,1,2,41,112,30,5,2,111,11,112,121,1,0,7,3,2,0,11,16.542,16.542,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",57,6220002761,1
8137,6220002943,7,6220,2943,"2943",6205,620503,62,18615034,3789935,106.019105127,34.2328230111,3,97,410,45,490,43,530,5,90,7,"阔叶混","栎类阔叶混",0.08,44.6,5.6,16.6951190471946,1500,77,32.8367510833921,192.1625,1122.52053853402,1039.15116476765,20905.8177608706,261.322722010882,11905.8292478102,148822.865597628,10031.2315052183,125390.393815228,10035.0838768358,125438.548460447,11,620,3,172,11.6,70,3,1919,6,2,25,112,50,5,3,111,11,111,121,1,0,7,2,0,0,0,15.373,15.373,0,0,2.196,2.197,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",58,6220002943,1
19716,6220002933,9,6220,2933,"2933",6205,620502,62,18585083,3789890,106.476809975,34.2551878647,0,100,410,55,490,24,590,19,81,19,"阔叶混","栎类阔叶混",0.08,32.7,5.4,18.4471916561844,1562,48,41.7609555247201,240.0875,1371.97422861547,1324.48035399236,20895.0838794669,261.188548493336,11674.4860311715,145931.075389644,9995.42346899098,124942.793362387,10000.5805258139,125007.256572674,11,620,2,184,12.3,80,3,1900,4,2,42,122,40,3,3,111,11,111,121,1,0,7,3,0,0,0,19.207,19.207,0,0,1.292,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",59,6220002933,1
18370,6100003125,9,6100,3125,"3125",6103,610327,61,18643970,3851927,109.731865391,34.8256683959,2,98,410,56,490,25,421,14,97,1,"阔叶混","栎类阔叶混",0.08,51.6,5.2,16.9268130491242,1375,48,30.9416147675452,148.7125,1051.99275111529,939.722801837828,20827.7826490137,260.347283112671,11700.7460047959,146259.325059948,10021.5294537154,125269.118171442,10021.6908638296,125271.135797871,11,620,3,185,13.3,83,3,2200,7,2,20,113,50,15,6,111,11,233,121,1,0,7,2,2,2,0,11.897,11.897,0,0,0.106,0.09,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",60,6100003125,1
13635,6220002972,8,6220,2972,"2972",6205,620503,62,18623902,3786797,106.377652667,34.2024207403,17,83,410,42,590,21,210,17,55,28,"阔叶混","栎类阔叶混",0.08,49.6,6.1,18.9065740330359,1200,51,33.6896738538876,205.1,1096.45726778117,1013.72150012033,20712.9994889604,258.912493612005,11356.8541112411,141960.676390514,9999.25071209112,124990.633901139,9993.92633861203,124924.07923265,11,620,4,182,14.5,80,3,1860,2,2,31,112,45,5,2,111,11,111,121,1,0,7,3,2,0,0,16.408,16.408,0,0,0.473,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",61,6220002972,1
457,1400014587,6,1400,14587,"14587",1411,141181,14,19534029,4117942,111.383265695,37.192488115,0,100,410,58,420,40,490,2,100,0,"阔叶混","栎类阔叶混",0.067,48.9,14.5,25.1965424215308,597,51,29.7685011375489,144.507462686567,864.914964887416,834.276665720736,17242.2942602677,257.347675526384,9400.77802686417,140310.119803943,8318.246937878,124152.939371313,8316.27201370216,124123.462891077,11,410,2,238,12.2,60,5,1482,7,3,24,5,48,0,0,111,11,233,0,0,0,0,0,0,0,0,9.682,9.682,0,0,0,0.091,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",62,1400014587,1
19689,6220002899,9,6220,2899,"2899",6205,620503,62,18630021,3795928,106.412028577,34.2827496758,10,90,410,54,590,30,210,10,60,30,"阔叶混","栎类阔叶混",0.08,48.3,5,21.4247030605926,1012,50,36.5018214303633,237.9125,1130.17485838267,1013.88756155299,20586.3480537388,257.329350671735,11220.7628965699,140259.536207124,9920.27988000644,124003.49850008,9915.71568191873,123946.446023984,11,620,2,212,13,70,3,1560,8,4,35,122,60,2,3,111,11,125,121,1,0,7,3,0,0,0,19.033,19.033,0,0,1.74,0.013,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",63,6220002899,1
19588,6220002761,9,6220,2761,"2761",6205,620503,62,18617021,3810995,106.110107169,34.4215115771,28,72,410,45,210,28,490,26,71,1,"阔叶混","栎类阔叶混",0.08,36.2,7.3,20.4669434258239,1212,72,39.8912464744132,237,1257.73609398101,1213.61721780634,20474.9454679158,255.936818348947,11539.4628938302,144243.286172877,10029.5731406454,125369.664258067,10011.9595649522,125149.494561902,11,620,3,211,15.4,85,3,1815,1,2,41,113,35,7,3,111,11,112,121,1,0,7,3,0,0,0,18.96,18.96,0,0,0.158,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",64,6220002761,1
17210,410001478,9,410,1478,"1478",4103,410328,41,19540064,3780002,111.434410333,34.1465449061,0,100,410,64,490,35,460,1,100,0,"阔叶混","栎类阔叶混",0.08,51.5,5.3,19.0233998081242,962,35,27.3569004701665,168.525,887.726912718817,789.589166764869,20213.5161165011,252.668951456264,11636.6205350093,145457.756687617,9697.40923335344,121217.615416918,9700.93309528724,121261.66369109,13,620,2,190,11.7,80,3,1300,2,3,35,113,50,7,5,111,11,111,121,1,0,7,2,0,0,0,13.482,13.482,0,0,0.203,0.093,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",65,410001478,1
3222,6220002921,6,6220,2921,"2921",6205,620503,62,18618029,3792994,106.1518471,34.2587898457,0,100,410,57,490,27,590,16,84,16,"阔叶混","栎类阔叶混",0.08,44.9,5.2,21.52727826915,775,46,28.2078401102995,179.4375,872.159879341954,799.062795187109,20176.4560239519,252.205700299399,11374.1622929526,142177.028661907,9657.21214789107,120715.151848638,9661.92383382653,120774.047922832,11,490,2,147,9.4,70,3,1970,4,4,30,7,50,0,0,111,11,117,0,0,0,0,0,0,0,0,14.355,14.355,0,0,2.039,4.055,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",66,6220002921,1
2589,6100004616,6,6100,4616,"4616",6107,610730,61,18763994,3723943,107.844132309,33.6092001031,31,69,410,47,200,23,490,12,59,10,"阔叶混","栎类阔叶混",0.08,60.1,5.5,19.109222405749,1050,55,30.1137756508931,207.8,975.958150211439,879.944480444485,20044.9214669511,250.561518336889,11005.6121684184,137570.15210523,9777.89041322565,122223.630165321,9775.46185644259,122193.273205532,11,410,3,236,12.8,80,3,1520,7,3,35,8,2,0,0,111,11,124,0,0,1,0,0,0,0,0,16.624,7.24,9.384,0,1.113,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",67,6100004616,1
7240,6100004229,7,6100,4229,"4229",6101,610124,61,19243734,3756096,108.229734937,33.9006279818,9,91,410,40,490,39,210,9,80,11,"阔叶混","栎类阔叶混",0.08,51.9,6.3,19.5612122743205,975,50,29.3012419809503,190.975,940.896118769097,865.630273149557,19970.5724301443,249.632155376804,11266.0237257777,140825.296572222,9606.91794188069,120086.474273509,9607.84840084711,120098.105010589,11,490,3,166,15.6,85,3,2085,2,3,32,112,60,25,10,111,11,112,121,2,0,4,4,0,0,0,15.278,15.278,0,0,0.25,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",68,6100004229,1
16315,1400025233,9,1400,25233,"25233",1408,140829,14,19538027,3869948,111.416343159,34.9574179079,0,100,410,50,420,36,590,12,88,12,"阔叶混","栎类阔叶混",0.067,44.2,5.1,18.0321803842953,1269,67,32.3989168103734,144.432835820896,1074.64719475001,982.896412291452,16627.5961562155,248.17307695844,8994.78571957855,134250.533128038,7999.87924192821,119401.182715346,8000.38779113315,119408.773001987,11,620,3,192,13.9,80,3,1350,1,4,32,122,55,0,3,111,11,111,121,1,0,7,3,0,0,0,9.677,9.677,0,0,0.102,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",69,1400025233,1
18806,6100004470,9,6100,4470,"4470",6101,610124,61,19231982,3736084,108.367213876,33.7227304732,0,100,410,52,421,29,530,8,83,17,"阔叶混","栎类阔叶混",0.08,47.3,6,23.3003160337521,688,55,29.3147508293607,203.7625,879.125753874481,813.829646481865,19729.7221338279,246.621526672849,10566.9313107948,132086.641384935,9484.4052455898,118555.065569872,9481.67610940827,118520.951367603,11,410,5,214,12.6,80,3,2400,2,2,24,113,60,19,8,111,11,127,121,1,0,4,2,0,0,32,16.301,16.301,0,0,0.333,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",70,6100004470,1
17421,410001793,9,410,1793,"1793",4103,410325,41,19592026,3735889,111.993146562,33.7456229402,0,100,410,63,490,21,590,10,87,13,"阔叶混","栎类阔叶混",0.08,65.4,5.3,15.0585060564175,1612,36,28.7179463999491,163.7375,1022.23753749282,898.376151515633,19669.1088692054,245.863860865067,11151.6066132952,139395.08266619,9418.22668187741,117727.833523468,9421.85547743269,117773.193467909,11,620,1,126,9.8,88,3,1320,2,3,45,113,40,4,7,111,11,112,121,1,0,7,4,0,0,0,13.099,7.589,5.51,0,0.186,0.11,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",71,410001793,1
19700,6220002914,9,6220,2914,"2914",6205,620503,62,18596981,3792941,106.021597455,34.2585474588,8,92,410,62,490,15,590,10,77,15,"阔叶混","栎类阔叶混",0.08,39.8,5.8,18.8583213917434,1312,60,36.6602362399206,222,1193.88655060944,1105.32571057775,19488.7273953182,243.609092441477,10937.9479213891,136724.349017364,9382.86046455412,117285.755806926,9381.09149649952,117263.643706244,11,620,3,188,17.5,70,3,1840,1,2,38,113,35,5,3,111,11,111,121,1,0,7,3,0,0,12,17.76,17.76,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",72,6220002914,1
8187,6220003040,7,6220,3040,"3040",6205,620502,62,18582069,3777981,105.889639915,34.1258713367,7,93,410,47,490,35,210,7,86,7,"阔叶混","栎类阔叶混",0.08,34.7,5.4,14.0841845395339,2262,62,35.2486008509382,188.7875,1288.40928818859,1221.42214082354,19464.6712662931,243.308390828664,11010.7594347327,137634.492934158,9369.29793549136,117116.224193642,9370.3759384235,117129.699230294,11,620,3,141,11.3,80,2,1800,2,1,42,112,40,7,4,111,11,111,121,1,0,7,3,0,0,0,15.103,15.103,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",73,6220003040,1
13518,6220002814,8,6220,2814,"2814",6205,620503,62,18619996,3805020,106.24075269,34.3637744025,2,98,410,57,490,32,590,6,89,9,"阔叶混","栎类阔叶混",0.08,53.5,5.4,15.7607552153657,1512,84,29.5079685950335,171.35,1031.59628991365,933.789962581251,19464.6576341934,243.308220427417,11107.972404574,138849.655057175,9334.38098187501,116679.762273438,9337.76957146818,116722.119643352,11,620,4,159,11.3,80,3,1900,8,3,30,112,57,5,3,111,11,111,121,1,0,7,3,1,0,0,13.708,13.708,0,0,0.051,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",74,6220002814,1
13552,6220002864,8,6220,2864,"2864",6205,620503,62,18606017,3799017,106.021537739,34.3146353252,15,85,410,56,490,20,210,15,83,2,"阔叶混","栎类阔叶混",0.08,36.8,5.1,15.821082194055,1675,63,32.9288881054356,186.325,1149.8355932714,1070.8125518854,19460.0902289276,243.251127861596,10992.2143908578,137402.679885723,9420.08625295679,117751.07816196,9415.73044428514,117696.630553564,13,620,3,159,13.2,80,3,1887,5,2,40,112,50,4,3,111,11,111,121,1,0,7,3,2,0,12,14.906,14.906,0,0,0.595,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",75,6220002864,1
